learner_id,course_id,completion_rate,time_spent_hours,rating,action_completee,entreprise_lancee
L0356,CRS022,0.51,1.4,1,non,non
L0356,CRS002,0.06,0.2,2,non,non
L0356,CRS013,0.8,1.9,4,non,non
L0356,CRS021,0.72,1.7,5,non,non
L0356,CRS004,0.28,1.4,1,non,non
L0356,CRS011,0.13,0.4,2,non,non
L0357,CRS025,0.48,1.7,4,non,non
L0357,CRS019,0.54,1.3,4,non,non
L0357,CRS016,0.01,0.0,1,non,non
L0357,CRS015,0.44,1.9,4,non,non
L0357,CRS004,0.25,0.8,3,non,non
L0357,CRS018,0.18,0.7,3,non,non
L0357,CRS002,0.3,1.6,2,non,non
L0357,CRS011,0.68,2.6,4,non,non
L0357,CRS003,0.76,1.8,3,non,non
L0357,CRS007,0.97,3.5,4,non,non
L0358,CRS010,0.31,0.9,4,non,non
L0358,CRS004,0.3,1.3,2,non,non
L0358,CRS015,0.19,0.6,2,non,non
L0358,CRS011,0.61,1.3,4,non,non
L0358,CRS021,0.79,4.0,4,non,non
L0358,CRS018,0.26,1.5,3,non,non
L0358,CRS006,0.31,1.5,3,non,non
L0358,CRS007,0.43,1.4,4,non,oui
L0358,CRS024,0.94,1.6,5,non,non
L0358,CRS008,0.97,4.8,3,oui,non
L0358,CRS017,0.66,1.8,3,non,oui
L0359,CRS013,0.44,1.2,1,non,non
L0359,CRS011,0.33,1.2,4,non,non
L0359,CRS018,0.95,4.8,5,oui,non
L0359,CRS023,0.49,1.4,4,non,oui
L0359,CRS007,0.06,0.2,3,non,non
L0359,CRS021,0.28,1.0,1,non,non
L0359,CRS017,0.78,2.6,4,non,non
L0360,CRS010,0.69,1.5,1,non,non
L0360,CRS019,0.7,3.4,3,non,non
L0360,CRS007,0.45,2.5,2,non,non
L0360,CRS018,0.23,0.7,2,non,non
L0360,CRS003,0.7,1.9,1,non,non
L0360,CRS015,0.64,2.2,4,non,non
L0360,CRS008,0.83,1.5,5,non,non
L0360,CRS011,1.0,5.8,4,oui,non
L0360,CRS009,0.57,2.5,1,non,non
L0360,CRS025,0.97,4.9,5,non,non
L0361,CRS019,0.61,3.6,1,non,non
L0361,CRS015,0.43,1.2,4,non,non
L0362,CRS005,0.4,1.1,4,non,oui
L0362,CRS021,0.23,0.8,3,non,non
L0362,CRS011,0.58,2.9,4,non,non
L0362,CRS003,0.2,1.0,3,non,non
L0362,CRS006,0.71,2.9,4,non,non
L0362,CRS019,0.21,0.5,1,non,non
L0362,CRS023,0.94,1.6,4,oui,non
L0362,CRS015,0.33,1.0,2,non,non
L0362,CRS017,0.2,0.4,3,non,non
L0362,CRS014,0.92,4.6,3,non,non
L0362,CRS018,0.44,2.3,4,non,oui
L0362,CRS001,0.87,4.6,4,non,non
L0363,CRS007,0.51,2.1,1,non,non
L0363,CRS025,0.21,1.2,3,non,non
L0363,CRS013,0.32,0.8,1,non,non
L0363,CRS019,0.36,1.0,1,non,non
L0363,CRS004,0.02,0.1,4,non,non
L0363,CRS003,0.86,2.7,4,oui,non
L0363,CRS006,0.85,2.4,3,oui,non
L0364,CRS001,0.56,1.2,2,non,non
L0364,CRS009,0.47,0.8,2,non,non
L0364,CRS021,0.66,2.1,4,non,non
L0364,CRS011,0.42,1.0,2,non,non
L0364,CRS002,0.81,1.9,3,oui,oui
L0364,CRS005,0.2,0.7,3,non,non
L0364,CRS008,0.27,0.8,1,non,non
L0364,CRS006,0.89,1.5,4,oui,oui
L0365,CRS025,0.35,0.9,4,non,non
L0365,CRS020,0.11,0.4,4,non,non
L0365,CRS017,0.54,1.1,1,non,non
L0365,CRS006,0.47,2.6,2,non,non
L0365,CRS022,0.54,3.1,1,non,non
L0365,CRS004,0.75,4.0,4,non,non
L0365,CRS001,0.51,2.6,2,non,non
L0366,CRS024,0.72,2.0,5,non,non
L0366,CRS004,0.23,0.5,3,non,non
L0367,CRS022,0.42,1.9,1,non,non
L0367,CRS019,0.8,3.5,4,non,non
L0367,CRS017,0.01,0.0,2,non,non
L0367,CRS023,0.32,1.3,4,non,non
L0367,CRS024,0.19,1.0,4,non,non
L0367,CRS009,0.21,0.9,4,non,non
L0367,CRS005,0.28,1.4,3,non,non
L0367,CRS011,0.89,2.4,5,oui,non
L0368,CRS022,0.76,2.0,4,non,non
L0368,CRS011,0.03,0.1,1,non,non
L0369,CRS004,0.44,2.6,1,non,non
L0369,CRS025,0.97,2.3,5,non,non
L0369,CRS018,0.22,0.3,3,non,non
L0369,CRS010,0.78,3.1,5,non,non
L0369,CRS005,0.8,2.5,4,non,non
L0369,CRS012,1.0,2.3,4,non,non
L0369,CRS022,0.63,2.7,2,non,non
L0369,CRS015,0.96,3.3,4,non,non
L0370,CRS010,0.14,0.8,1,non,oui
L0370,CRS013,0.71,3.2,4,non,non
L0370,CRS017,0.61,3.5,1,non,non
L0370,CRS014,0.14,0.5,2,non,non
L0370,CRS016,0.81,4.7,4,non,non
L0370,CRS015,0.42,1.7,2,non,non
L0370,CRS011,0.07,0.4,3,non,non
L0371,CRS004,0.14,0.4,3,non,oui
L0371,CRS024,0.12,0.3,1,non,non
L0371,CRS019,0.6,1.5,4,non,non
L0371,CRS022,0.12,0.6,4,non,non
L0371,CRS005,0.88,4.3,4,oui,non
L0371,CRS007,0.04,0.2,3,non,non
L0371,CRS015,0.47,1.9,4,non,non
L0372,CRS017,0.6,2.5,3,non,non
L0372,CRS004,0.85,3.2,5,oui,non
L0372,CRS003,0.87,2.4,4,oui,non
L0372,CRS024,0.33,1.5,3,non,non
L0373,CRS001,0.71,2.6,5,non,non
L0373,CRS004,0.59,2.7,1,non,non
L0374,CRS016,0.79,4.6,5,non,non
L0374,CRS018,0.97,2.5,5,oui,non
L0374,CRS020,0.42,1.4,1,non,non
L0374,CRS019,0.79,4.2,5,non,non
L0374,CRS013,0.04,0.1,4,non,non
L0374,CRS023,0.03,0.1,1,non,non
L0374,CRS017,0.33,0.9,4,non,non
L0374,CRS021,0.73,3.9,4,non,non
L0374,CRS002,0.68,2.1,2,non,non
L0374,CRS004,0.78,2.3,4,non,non
L0374,CRS010,0.16,0.6,3,non,non
L0374,CRS014,0.75,3.8,4,non,non
L0375,CRS011,0.62,3.0,2,non,non
L0375,CRS012,0.31,1.7,1,non,non
L0376,CRS020,0.26,1.2,3,non,non
L0376,CRS016,0.44,1.4,2,non,non
L0376,CRS021,0.32,0.6,3,non,non
L0376,CRS006,0.7,2.8,2,non,non
L0376,CRS013,0.7,1.7,1,non,non
L0376,CRS007,0.91,4.1,4,non,non
L0377,CRS013,0.57,1.1,2,non,non
L0377,CRS005,0.04,0.2,3,non,oui
L0377,CRS025,0.22,1.0,2,non,non
L0377,CRS004,0.23,1.0,2,non,non
L0377,CRS010,0.3,1.8,4,non,non
L0377,CRS020,0.41,1.6,2,non,non
L0378,CRS019,0.37,2.1,2,non,non
L0378,CRS013,0.36,2.1,2,non,non
L0378,CRS021,0.83,3.9,5,oui,non
L0378,CRS025,0.92,5.5,5,oui,non
L0378,CRS024,0.83,2.1,4,oui,non
L0378,CRS009,0.55,3.3,4,non,non
L0378,CRS012,0.84,3.0,5,oui,non
L0378,CRS020,0.95,2.2,5,oui,non
L0378,CRS014,0.9,3.3,4,non,non
L0379,CRS009,0.31,1.4,3,non,non
L0379,CRS019,0.57,3.1,4,non,non
L0379,CRS025,0.54,2.5,3,non,non
L0379,CRS001,0.97,1.7,4,oui,non
L0379,CRS020,0.07,0.1,4,non,non
L0379,CRS016,0.73,1.9,5,non,non
L0379,CRS014,0.99,5.2,3,oui,non
L0379,CRS005,0.12,0.2,4,non,non
L0379,CRS013,0.95,3.1,5,non,non
L0379,CRS007,0.85,2.0,4,non,non
L0379,CRS011,0.88,3.3,4,non,non
L0379,CRS008,0.35,1.5,1,non,non
L0380,CRS017,0.02,0.1,1,non,non
L0380,CRS009,0.1,0.2,1,non,oui
L0381,CRS010,0.19,0.8,2,non,non
L0381,CRS001,0.98,1.9,4,oui,non
L0381,CRS019,0.89,4.2,4,oui,non
L0381,CRS023,0.45,1.9,1,non,non
L0381,CRS012,0.31,0.9,3,non,non
L0381,CRS003,0.59,1.3,1,non,non
L0381,CRS006,0.6,3.6,3,non,non
L0382,CRS018,0.96,3.6,5,non,oui
L0382,CRS013,0.98,3.6,5,non,non
L0382,CRS015,0.66,1.9,4,non,non
L0382,CRS004,0.64,1.8,2,non,non
L0382,CRS025,0.2,1.1,4,non,non
L0382,CRS003,0.38,1.4,4,non,non
L0382,CRS011,0.56,2.4,3,non,non
L0382,CRS008,0.79,2.2,3,non,non
L0382,CRS012,0.04,0.2,3,non,non
L0382,CRS005,0.75,3.1,4,non,non
L0382,CRS022,0.74,2.9,3,non,non
L0383,CRS007,0.85,3.2,3,oui,non
L0383,CRS012,0.95,5.2,4,non,non
L0383,CRS018,0.21,0.9,1,non,oui
L0383,CRS002,0.38,2.1,1,non,non
L0383,CRS014,0.0,0.0,3,non,non
L0383,CRS017,0.99,5.2,4,oui,non
L0383,CRS020,0.16,0.7,3,non,non
L0384,CRS022,0.41,0.6,4,non,non
L0384,CRS019,0.84,2.0,5,non,oui
L0384,CRS023,0.69,1.2,4,non,non
L0384,CRS021,0.69,1.3,1,non,non
L0384,CRS010,0.9,3.3,4,oui,non
L0384,CRS007,0.74,4.3,5,non,non
L0384,CRS009,0.29,1.6,3,non,non
L0385,CRS013,0.95,3.8,5,non,non
L0385,CRS007,0.04,0.1,1,non,non
L0386,CRS006,0.44,0.9,1,non,non
L0386,CRS003,0.5,2.9,2,non,non
L0386,CRS023,0.04,0.1,2,non,non
L0386,CRS024,0.95,5.4,4,oui,non
L0386,CRS008,0.06,0.2,3,non,non
L0386,CRS014,0.23,1.0,3,non,non
L0386,CRS012,0.44,2.4,1,non,non
L0387,CRS017,0.41,1.6,2,non,non
L0387,CRS010,0.32,0.5,1,non,non
L0387,CRS018,0.01,0.0,1,non,non
L0387,CRS006,0.77,1.6,4,non,non
L0387,CRS005,0.04,0.2,1,non,non
L0387,CRS023,0.91,5.2,5,non,non
L0387,CRS011,0.45,2.2,4,non,non
L0387,CRS002,0.35,2.1,4,non,non
L0387,CRS004,0.9,3.2,4,non,non
L0387,CRS003,0.73,4.3,5,non,non
L0388,CRS012,0.43,1.2,1,non,non
L0388,CRS024,0.71,2.8,4,non,non
L0388,CRS001,0.13,0.6,2,non,non
L0389,CRS014,0.34,1.5,2,non,non
L0389,CRS015,0.21,0.5,2,non,non
L0389,CRS024,0.95,4.5,5,non,non
L0389,CRS023,0.86,4.4,4,oui,non
L0389,CRS013,0.14,0.3,4,non,non
L0389,CRS022,0.83,4.1,5,oui,non
L0389,CRS012,0.34,1.9,4,non,non
L0390,CRS006,0.27,1.3,2,non,non
L0390,CRS015,0.58,3.0,2,non,non
L0390,CRS001,0.47,2.5,2,non,non
L0390,CRS007,0.49,2.1,1,non,non
L0390,CRS013,0.79,1.5,3,non,non
L0390,CRS019,0.87,2.6,3,non,non
L0390,CRS025,0.2,0.4,2,non,non
L0391,CRS012,0.91,3.8,5,oui,non
L0391,CRS020,0.29,0.6,2,non,non
L0392,CRS006,0.53,2.3,2,non,non
L0392,CRS014,0.63,2.9,3,non,non
L0392,CRS004,0.9,5.3,4,oui,non
L0393,CRS005,0.88,3.2,5,non,oui
L0394,CRS012,0.07,0.1,3,non,non
L0394,CRS015,0.92,1.8,4,oui,non
L0394,CRS019,0.71,4.1,3,non,non
L0394,CRS023,0.98,3.7,5,oui,non
L0394,CRS006,0.17,0.9,2,non,non
L0394,CRS024,0.98,5.5,3,oui,non
L0394,CRS001,0.05,0.1,3,non,non
L0394,CRS016,1.0,3.0,4,oui,non
L0394,CRS025,0.46,0.9,1,non,non
L0394,CRS011,0.98,4.2,5,non,non
L0394,CRS002,0.9,2.9,3,oui,non
L0394,CRS021,0.38,1.2,4,non,non
L0395,CRS005,0.28,0.5,4,non,non
L0395,CRS012,0.08,0.4,3,non,non
L0395,CRS009,0.9,1.4,4,oui,non
L0395,CRS018,0.07,0.2,2,non,non
L0395,CRS007,0.24,0.5,1,non,oui
L0395,CRS016,0.01,0.1,1,non,non
L0396,CRS015,0.75,1.4,3,non,non
L0396,CRS021,0.09,0.3,2,non,non
L0396,CRS011,0.72,2.3,5,non,non
L0396,CRS022,0.82,3.8,5,oui,non
L0396,CRS004,0.29,1.3,1,non,non
L0396,CRS020,0.51,0.9,2,non,non
L0396,CRS024,0.88,3.6,4,oui,non
L0396,CRS002,0.08,0.2,3,non,non
L0396,CRS005,0.23,0.8,3,non,non
L0396,CRS007,0.51,1.4,4,non,non
L0396,CRS025,0.34,0.9,1,non,non
L0397,CRS009,0.67,3.7,4,non,oui
L0397,CRS010,0.74,1.4,5,non,non
L0397,CRS006,0.91,4.2,5,oui,oui
L0397,CRS003,0.26,1.4,4,non,non
L0397,CRS002,0.81,2.6,4,oui,non
L0397,CRS022,1.0,2.4,5,non,non
L0397,CRS016,0.41,2.2,3,non,non
L0397,CRS012,0.85,5.0,5,oui,non
L0397,CRS021,0.15,0.7,4,non,non
L0397,CRS014,0.02,0.0,3,non,non
L0397,CRS017,0.87,1.9,4,non,non
L0398,CRS006,0.34,0.5,4,non,non
L0398,CRS005,0.83,4.4,4,non,non
L0398,CRS019,0.72,2.5,4,non,non
L0398,CRS025,0.67,2.1,1,non,oui
L0398,CRS007,0.32,1.2,3,non,non
L0398,CRS004,0.52,1.9,2,non,non
L0398,CRS001,0.01,0.0,2,non,non
L0398,CRS013,0.31,1.3,1,non,non
L0398,CRS016,0.53,1.6,3,non,non
L0398,CRS024,0.86,2.7,5,non,non
L0398,CRS017,0.42,1.0,3,non,non
L0399,CRS021,0.79,3.7,4,non,non
L0399,CRS016,0.78,3.2,4,non,non
L0399,CRS009,0.61,3.1,2,non,non
L0399,CRS018,0.47,0.7,1,non,non
L0399,CRS011,0.15,0.4,4,non,non
L0399,CRS019,0.9,5.2,4,non,non
L0400,CRS025,0.36,1.8,4,non,non
L0400,CRS009,0.63,1.9,4,non,non
L0400,CRS023,0.78,4.5,5,non,non
L0400,CRS005,0.6,2.3,2,non,non
L0401,CRS020,0.42,2.2,1,non,non
L0401,CRS004,0.2,0.6,1,non,non
L0401,CRS010,0.76,1.4,5,non,non
L0401,CRS002,0.99,3.5,5,oui,non
L0401,CRS007,0.76,1.5,4,non,non
L0401,CRS017,0.2,0.8,3,non,non
L0401,CRS025,0.13,0.8,1,non,oui
L0401,CRS023,0.33,1.2,2,non,non
L0401,CRS008,0.72,2.9,5,non,non
L0401,CRS013,0.4,1.2,1,non,non
L0402,CRS019,0.5,2.8,2,non,non
L0402,CRS025,0.52,3.0,2,non,non
L0402,CRS002,0.36,1.1,1,non,non
L0402,CRS017,0.75,2.8,5,non,oui
L0402,CRS023,0.42,2.1,2,non,non
L0402,CRS005,0.09,0.2,2,non,non
L0403,CRS008,0.02,0.1,2,non,non
L0403,CRS002,0.04,0.2,2,non,non
L0403,CRS021,0.14,0.4,4,non,non
L0403,CRS022,0.67,1.1,3,non,non
L0403,CRS018,0.67,3.1,1,non,oui
L0404,CRS002,0.4,0.9,1,non,non
L0404,CRS007,0.74,2.0,5,non,non
L0404,CRS008,0.39,2.1,3,non,non
L0404,CRS019,0.33,0.9,1,non,non
L0404,CRS016,0.45,1.6,4,non,non
L0404,CRS001,0.11,0.4,1,non,non
L0404,CRS012,0.87,2.1,5,oui,non
L0404,CRS003,0.69,1.7,3,non,non
L0404,CRS022,0.05,0.2,3,non,non
L0404,CRS006,0.02,0.0,2,non,non
L0405,CRS016,0.46,1.5,2,non,non
L0405,CRS024,0.48,2.0,2,non,oui
L0405,CRS013,0.11,0.2,1,non,non
L0405,CRS011,0.86,5.0,3,non,non
L0406,CRS006,0.42,0.7,1,non,non
L0406,CRS004,0.3,0.8,2,non,non
L0406,CRS002,0.64,3.7,1,non,non
L0406,CRS012,0.93,2.1,3,non,non
L0406,CRS007,0.87,3.6,5,non,oui
L0406,CRS021,0.56,1.0,2,non,non
L0406,CRS014,0.4,1.3,1,non,non
L0406,CRS022,0.83,2.8,3,oui,oui
L0406,CRS003,0.06,0.3,3,non,non
L0406,CRS009,0.72,1.7,4,non,oui
L0407,CRS007,1.0,1.7,5,oui,non
L0407,CRS008,0.95,3.5,4,oui,non
L0407,CRS023,0.29,0.6,3,non,non
L0407,CRS015,0.47,1.1,3,non,non
L0407,CRS001,0.54,1.6,3,non,non
L0408,CRS013,0.96,1.8,4,oui,non
L0408,CRS012,0.36,1.3,2,non,non
L0408,CRS015,0.34,1.9,2,non,non
L0408,CRS024,0.54,2.8,2,non,non
L0408,CRS010,0.57,3.4,2,non,non
L0408,CRS005,0.4,2.1,1,non,non
L0408,CRS016,0.54,2.1,1,non,non
L0408,CRS018,0.55,3.2,2,non,non
L0408,CRS014,0.79,2.9,4,non,non
L0408,CRS022,0.8,3.2,5,non,non
L0409,CRS008,0.16,0.7,2,non,non
L0409,CRS019,0.89,5.2,3,oui,non
L0409,CRS012,0.69,2.0,4,non,non
L0409,CRS014,0.21,0.9,2,non,oui
L0409,CRS004,0.03,0.1,2,non,non
L0409,CRS025,0.68,1.2,4,non,non
L0409,CRS015,0.42,1.3,4,non,oui
L0410,CRS010,0.98,3.7,4,non,non
L0410,CRS011,0.86,2.8,5,oui,non
L0410,CRS013,0.59,3.2,4,non,non
L0410,CRS012,0.38,2.2,1,non,non
L0410,CRS007,0.54,1.0,1,non,non
L0410,CRS025,0.75,1.9,5,non,oui
L0410,CRS014,0.31,1.5,4,non,non
L0410,CRS016,0.41,0.6,2,non,non
L0410,CRS002,0.68,1.1,4,non,oui
L0410,CRS018,0.18,0.5,4,non,non
L0411,CRS021,0.9,2.5,4,non,non
L0411,CRS024,0.43,2.0,1,non,non
L0411,CRS002,0.49,0.7,2,non,non
L0411,CRS009,0.04,0.1,3,non,non
L0411,CRS019,0.58,2.2,4,non,non
L0411,CRS004,0.95,1.9,4,non,non
L0411,CRS017,0.95,3.8,5,oui,non
L0411,CRS016,0.43,2.0,3,non,non
L0411,CRS006,0.11,0.4,3,non,non
L0412,CRS014,0.12,0.3,2,non,non
L0412,CRS003,0.45,2.7,3,non,non
L0412,CRS024,0.48,2.8,2,non,non
L0412,CRS023,0.12,0.2,2,non,non
L0412,CRS009,0.13,0.6,1,non,non
L0412,CRS012,0.51,0.8,3,non,non
L0412,CRS016,0.01,0.1,2,non,non
L0412,CRS013,0.24,0.9,2,non,non
L0412,CRS017,0.47,1.7,1,non,non
L0412,CRS008,0.55,2.4,1,non,non
L0412,CRS015,0.13,0.5,1,non,non
L0412,CRS022,0.99,1.8,4,non,non
L0413,CRS012,0.67,3.8,4,non,non
L0413,CRS008,0.84,2.1,4,oui,non
L0413,CRS009,0.51,1.7,2,non,non
L0413,CRS014,0.52,1.9,1,non,non
L0413,CRS002,0.03,0.1,1,non,non
L0413,CRS022,0.78,3.9,3,non,non
L0413,CRS021,0.39,1.4,3,non,non
L0413,CRS011,0.54,1.6,3,non,non
L0413,CRS013,0.47,1.7,2,non,non
L0413,CRS001,0.09,0.3,3,non,non
L0413,CRS004,0.62,1.1,3,non,non
L0414,CRS020,0.19,1.1,2,non,non
L0414,CRS017,0.52,1.7,3,non,non
L0414,CRS008,0.67,1.6,2,non,non
L0414,CRS011,0.69,1.6,3,non,non
L0414,CRS019,0.55,1.3,4,non,non
L0415,CRS004,0.64,1.6,3,non,non
L0415,CRS024,0.65,2.4,2,non,non
L0415,CRS010,0.72,4.1,5,non,non
L0416,CRS009,0.25,1.5,4,non,oui
L0416,CRS020,0.19,1.1,4,non,non
L0416,CRS003,0.99,4.1,4,oui,non
L0417,CRS002,0.11,0.4,3,non,non
L0417,CRS014,0.18,0.6,1,non,oui
L0417,CRS021,0.07,0.1,3,non,non
L0417,CRS016,0.1,0.5,4,non,non
L0417,CRS020,0.89,3.6,3,non,non
L0418,CRS009,0.55,1.6,2,non,non
L0418,CRS010,0.97,3.1,5,oui,non
L0418,CRS014,0.09,0.4,3,non,non
L0418,CRS008,0.12,0.3,4,non,non
L0418,CRS022,0.46,1.0,2,non,non
L0418,CRS021,0.28,0.4,3,non,non
L0418,CRS019,0.86,4.6,5,non,non
L0418,CRS025,0.08,0.4,4,non,non
L0418,CRS012,0.89,4.7,5,non,non
L0418,CRS020,0.21,1.0,4,non,non
L0418,CRS003,0.52,1.5,4,non,non
L0418,CRS001,0.39,1.4,2,non,non
L0419,CRS003,0.27,1.3,2,non,non
L0419,CRS020,0.88,5.1,5,non,non
L0419,CRS023,0.45,2.3,4,non,non
L0419,CRS022,0.36,0.6,4,non,non
L0419,CRS013,0.91,1.7,4,non,non
L0419,CRS006,0.91,2.4,4,non,non
L0419,CRS021,0.65,2.7,2,non,non
L0419,CRS007,0.98,3.1,4,non,non
L0419,CRS018,0.09,0.4,1,non,non
L0419,CRS011,0.53,1.4,2,non,non
L0419,CRS024,0.86,2.4,4,non,non
L0419,CRS017,0.52,1.3,1,non,non
L0420,CRS021,0.81,1.9,3,non,non
L0420,CRS024,0.82,1.9,3,oui,non
L0420,CRS006,0.37,0.9,2,non,non
L0420,CRS010,0.01,0.1,3,non,non
L0420,CRS018,0.02,0.1,1,non,non
L0420,CRS016,0.17,0.6,2,non,non
L0420,CRS014,0.61,1.9,3,non,non
L0420,CRS023,0.45,2.1,2,non,non
L0420,CRS008,0.61,1.0,4,non,non
L0420,CRS001,0.29,1.1,4,non,non
L0421,CRS018,0.79,3.2,5,non,non
L0421,CRS025,0.52,1.7,4,non,non
L0421,CRS013,0.04,0.1,3,non,non
L0421,CRS017,0.12,0.7,4,non,non
L0421,CRS015,0.37,1.1,2,non,non
L0421,CRS022,0.22,1.1,2,non,non
L0421,CRS012,0.59,2.9,2,non,non
L0422,CRS013,0.25,0.8,4,non,non
L0422,CRS008,0.2,0.4,1,non,non
L0422,CRS005,0.15,0.7,1,non,non
L0422,CRS001,0.05,0.2,4,non,non
L0422,CRS015,0.87,1.6,4,non,non
L0423,CRS002,0.17,1.0,2,non,non
L0423,CRS016,0.56,1.0,2,non,non
L0423,CRS003,0.37,1.3,3,non,non
L0423,CRS012,0.46,2.0,3,non,non
L0423,CRS011,0.8,3.3,5,non,non
L0423,CRS007,0.43,1.6,1,non,non
L0423,CRS010,0.15,0.8,3,non,non
L0423,CRS017,0.44,2.1,3,non,non
L0424,CRS003,0.39,0.7,3,non,oui
L0424,CRS020,0.13,0.4,2,non,non
L0424,CRS013,0.83,1.8,5,oui,non
L0424,CRS009,0.21,1.3,2,non,non
L0425,CRS024,0.92,2.1,5,non,non
L0425,CRS016,0.81,2.5,4,oui,non
L0425,CRS003,0.26,1.0,3,non,non
L0425,CRS008,0.33,0.7,3,non,non
L0425,CRS015,0.78,2.0,3,non,non
L0426,CRS011,0.99,1.7,5,non,non
L0426,CRS017,0.11,0.2,2,non,non
L0426,CRS010,0.22,1.3,4,non,non
L0426,CRS016,0.93,4.3,5,non,non
L0426,CRS024,0.42,1.3,1,non,non
L0427,CRS016,0.47,0.8,3,non,non
L0427,CRS022,0.24,1.3,4,non,non
L0427,CRS003,0.4,1.0,4,non,non
L0427,CRS011,0.29,1.2,2,non,non
L0427,CRS002,0.6,2.5,1,non,non
L0427,CRS014,0.08,0.4,2,non,non
L0427,CRS013,0.49,0.9,2,non,non
L0427,CRS020,0.0,0.0,2,non,non
L0427,CRS005,0.84,3.8,4,oui,non
L0427,CRS018,0.17,0.5,1,non,oui
L0428,CRS003,0.59,2.5,1,non,non
L0428,CRS002,0.28,0.5,3,non,non
L0428,CRS020,0.78,3.0,5,non,non
L0428,CRS001,0.69,1.1,3,non,non
L0428,CRS007,0.69,3.6,3,non,non
L0428,CRS006,0.31,1.4,4,non,non
L0428,CRS013,0.93,4.7,4,oui,non
L0428,CRS016,0.46,2.1,1,non,oui
L0428,CRS004,0.59,1.2,1,non,non
L0428,CRS009,0.13,0.6,3,non,non
L0429,CRS011,0.66,2.1,4,non,non
L0429,CRS019,0.07,0.1,3,non,non
L0429,CRS008,0.81,2.9,5,oui,non
L0429,CRS016,0.45,2.3,4,non,non
L0429,CRS014,0.96,4.7,4,non,non
L0429,CRS021,0.95,3.2,5,oui,non
L0429,CRS004,0.04,0.1,4,non,non
L0429,CRS018,0.91,4.3,5,non,oui
L0429,CRS010,0.36,1.1,3,non,non
L0429,CRS007,0.1,0.5,2,non,non
L0429,CRS015,0.33,1.5,3,non,non
L0429,CRS023,0.89,5.3,5,oui,non
L0430,CRS002,0.59,3.4,1,non,non
L0430,CRS015,0.88,5.0,5,oui,non
L0430,CRS019,0.83,2.1,4,non,non
L0430,CRS018,0.04,0.1,3,non,non
L0430,CRS010,0.0,0.0,2,non,non
L0430,CRS022,0.45,1.5,4,non,oui
L0430,CRS024,0.08,0.4,4,non,oui
L0430,CRS025,0.87,4.2,4,oui,non
L0430,CRS021,0.5,2.1,3,non,non
L0430,CRS011,0.86,4.9,5,oui,non
L0430,CRS001,0.55,1.3,4,non,oui
L0430,CRS007,0.65,3.7,1,non,non
L0431,CRS024,0.36,1.8,3,non,non
L0431,CRS009,0.54,2.1,1,non,oui
L0431,CRS006,0.16,0.3,1,non,non
L0431,CRS022,0.07,0.3,3,non,non
L0431,CRS010,0.11,0.4,1,non,non
L0431,CRS025,0.84,3.3,5,non,non
L0431,CRS014,0.28,0.5,1,non,non
L0431,CRS023,0.39,0.9,3,non,non
L0431,CRS019,0.91,3.9,3,oui,non
L0431,CRS007,0.34,1.3,2,non,non
L0431,CRS012,0.92,4.0,3,non,non
L0431,CRS003,0.76,1.5,5,non,non
L0432,CRS007,0.75,1.4,4,non,non
L0432,CRS006,0.93,4.7,5,oui,non
L0432,CRS025,0.64,1.5,1,non,oui
L0432,CRS020,0.19,0.8,1,non,non
L0432,CRS021,0.93,4.1,5,oui,oui
L0432,CRS016,0.32,1.1,2,non,non
L0432,CRS019,0.59,2.4,1,non,non
L0433,CRS016,0.25,1.0,4,non,non
L0433,CRS018,0.86,1.5,4,oui,non
L0433,CRS024,0.7,3.6,2,non,non
L0433,CRS011,0.85,5.0,5,non,non
L0433,CRS004,0.74,2.5,3,non,non
L0433,CRS020,0.33,1.6,2,non,non
L0433,CRS002,0.6,3.2,3,non,non
L0433,CRS022,0.97,4.8,4,oui,non
L0434,CRS019,0.28,1.5,1,non,non
L0434,CRS003,0.55,2.3,3,non,non
L0434,CRS008,0.66,1.3,4,non,non
L0434,CRS002,0.04,0.2,4,non,non
L0435,CRS009,0.95,3.9,3,oui,oui
L0435,CRS024,0.81,2.7,3,non,non
L0435,CRS002,0.56,2.8,1,non,non
L0435,CRS005,0.19,1.1,1,non,non
L0435,CRS003,0.02,0.0,2,non,non
L0435,CRS004,0.96,5.2,5,non,non
L0436,CRS017,0.67,1.6,3,non,non
L0436,CRS009,0.4,1.7,3,non,non
L0436,CRS019,0.62,3.4,4,non,non
L0436,CRS007,0.61,0.9,1,non,non
L0436,CRS016,0.19,0.5,2,non,non
L0436,CRS018,0.81,3.3,4,non,oui
L0436,CRS008,1.0,4.9,3,oui,non
L0436,CRS002,0.22,1.3,1,non,non
L0436,CRS014,0.72,3.8,3,non,non
L0436,CRS022,0.34,1.2,2,non,non
L0436,CRS010,0.79,4.3,4,non,non
L0437,CRS022,0.21,0.6,2,non,non
L0437,CRS017,0.95,3.3,4,non,non
L0437,CRS025,0.06,0.3,1,non,non
L0437,CRS009,0.52,1.3,1,non,non
L0437,CRS015,0.14,0.4,4,non,non
L0437,CRS007,0.47,2.3,1,non,non
L0437,CRS005,0.35,1.5,4,non,non
L0438,CRS016,0.44,0.9,2,non,non
L0438,CRS013,0.38,2.3,2,non,non
L0438,CRS009,0.72,2.8,3,non,non
L0438,CRS006,0.66,3.4,4,non,oui
L0438,CRS008,0.57,3.1,2,non,non
